534,1
535,3
536,669
537,94
538,228
539,251
540,36
541,104
542,245
543,1
544,146
545,1
546,97
547,2
548,1
549,3
550,422
551,68
552,4
553,193
554,0
555,1
556,0
557,662
558,1
559,2
560,298
561,2
562,3
563,2
564,2
565,263
566,119
567,14
568,1
569,32
570,57
571,1
572,0
573,1
574,3
575,352
576,100
577,333
578,1
579,52
580,1939
581,2
582,3
583,1
584,350
585,132
586,1
587,264
588,1
589,74
590,440
591,290
592,6
593,1
594,2
595,1
596,279
597,314
598,1
599,1
600,497
601,663
602,292
603,40
604,1
605,265
606,1
607,567
608,39
609,36
610,31
611,3
612,1
613,260
614,95
615,2
616,1
617,2
618,99
619,1
620,35
621,679
622,71
623,92
624,63
625,49
626,2
627,293
628,332
629,1
630,1
631,435
632,101
633,2
634,219
635,271
636,100
637,180
638,1
639,1
640,926
641,0
642,48
643,285
644,62
645,119
646,453
647,309
648,227
649,6
650,1
651,25
652,401
653,1
654,1
655,4
656,839
657,1
658,97
659,209
660,111
661,11
662,261
663,13
664,1
665,720
666,1
667,0
668,0
669,207
670,2
671,14
672,473
673,2
674,188
675,1
676,418
677,30
678,140
679,2
680,26
681,1
682,1
683,85
684,106
685,339
686,2
687,2
688,535
689,19
690,470
691,4
692,1
693,405
694,55
695,394
696,2
697,148
698,1017
699,2
700,1
701,1
702,2
703,550
704,1
705,2
706,102
707,207
708,2
709,4
710,213
711,205
712,2
713,3
714,2
715,1
716,1162
717,7
718,1
719,0
720,61
721,1277
722,2
723,1
724,207
725,3
726,571
727,1
728,1
729,61
730,2
731,299
732,2
733,1
734,223
735,589
736,362
737,1
738,868
739,233
740,262
741,220
742,0
743,618
744,5
745,3
746,1
747,2
748,2
749,1
750,1
751,1
752,3
753,2
754,3
755,390
756,42
757,2
758,2
759,1
760,198
761,1
762,189
763,732
764,2
765,327
766,1886
767,1
768,1
769,2
770,1
771,1
772,420
773,1
774,4
775,1325
776,905
777,1
778,1
779,1
780,66
781,660
782,722
783,1
784,9
785,1
786,196
787,24
788,1
789,5
790,353
791,1
792,1
793,1
794,153
795,1
796,1
797,1
798,4
799,501
800,2
801,415
802,234
803,196
804,567
805,696
806,204
807,1041
808,1
809,567
810,1
811,2
812,4
813,311
814,28
815,2
816,1
817,392
818,216
819,1
820,2
821,708
822,97
823,1
824,3
825,724
826,1733
827,3
828,1
829,0
830,80
831,38
832,1
833,623
834,0
835,319
836,1
837,1
838,12
839,335
840,343
841,5
842,2
843,764
844,198
845,3
846,1
847,1851
848,241
849,0
850,338
851,3
852,1
853,896
854,2
855,0
856,223
857,565
858,2
859,1006
860,1
861,670
862,2
863,1
864,496
865,1
866,1
867,477
868,211
869,2
870,210
871,775
872,117
873,154
874,1
875,2
876,1
877,2
878,548
879,51
880,937
881,15
882,2
883,656
884,425
885,91
886,882
887,2
888,100
889,1
890,50
891,142
892,1
893,3
894,73
895,0
896,1
897,0
898,389
899,232
900,2
901,343
902,4
903,1
904,88
905,795
906,1
907,2
908,1
909,195
910,1
911,2
912,139
913,2
914,3
915,1
916,346
917,1096
918,549
919,1
920,1
921,248
922,111
923,259
924,1
925,50
926,125
927,166
928,1
929,416
930,1
931,1
932,2
933,1
934,422
935,3
936,3
937,0
938,3
939,2
940,23
941,2
942,353
943,1633
944,1
945,1
946,564
947,1
948,50
949,1
950,601
951,962
952,3
953,407
954,13
955,23
956,213
957,598
958,1060
959,2
960,300
961,90
962,7
963,1
964,317
965,3
966,3
967,1
968,1
969,274
970,1
971,1
972,1317
973,712
974,744
975,153
976,2
977,66
978,592
979,1
980,1
981,48
982,481
983,463
984,4
985,1
986,246
987,1
988,19
989,1
990,0
991,1
992,1
993,289
994,2
995,2
996,458
997,2
998,0
999,1
1000,381
1001,2
1002,0
1003,0
1004,33
1005,106
1006,0
1007,3
1008,1
1009,923
1010,0
1011,16
1012,1
1013,5
1014,5
1015,0
1016,4
1017,300
1018,0
1019,2
1020,0
1021,1
1022,306
1023,218
1024,147
1025,1
1026,1
1027,235
1028,353
1029,118
1030,1
1031,383
1032,4
1033,500
1034,248
1035,1
1036,467
1037,310
1038,2
1039,1444
1040,1
1041,3
1042,4
1043,1088
1044,1
1045,333
1046,443
1047,260
1048,1
1049,2
1050,56
1051,1
1052,1
1053,92
1054,273
1055,1
1056,0
1057,4
1058,635
1059,1
1060,502
1061,1
1062,224
1063,1
1064,434
1065,845
1066,1
1067,94
1068,1
1069,173
1070,2
1071,432
1072,1
1073,2
1074,1
1075,2
1076,27
1077,1
1078,311
1079,143
1080,2
1081,786
1082,73
1083,65
1084,459
1085,1
1086,4
1087,1
1088,1
1089,1
1090,48
1091,176
1092,566
1093,1
1094,210
1095,75
1096,649
1097,1
1098,179
1099,1
1100,80
1101,1
1102,532
1103,147
1104,3
1105,1
1106,302
1107,879
1108,301
1109,490
1110,3
1111,1222
1112,16
1113,470
1114,460
1115,1
1116,2
1117,2
1118,1
1119,185
1120,2
1121,1
1122,1
1123,0
1124,357
1125,1152
1126,797
1127,355
1128,1
1129,1
1130,30
1131,308
1132,1
1133,50
1134,1
1135,1
1136,1
1137,5
1138,1
1139,182
1140,0
1141,1
1142,1271
1143,2
1144,770
1145,1
1146,918
1147,1
1148,0
1149,460
1150,2
1151,387
1152,0
1153,263
1154,3
1155,5
1156,1
1157,2
1158,906
1159,1
1160,1
1161,1
1162,1
1163,1
1164,203
1165,171
1166,255
1167,902
1168,1
1169,1
1170,12
1171,520
1172,1
1173,2
1174,1
1175,713
1176,177
1177,274
1178,1
1179,661
1180,227
1181,117
1182,28
1183,34
1184,2077
1185,1274
1186,1
1187,0
1188,1
1189,659
1190,39
1191,58
1192,344
1193,1
1194,561
1195,39
1196,417
1197,491
1198,1
1199,1
1200,1700
1201,271
1202,1936
1203,3
1204,112
1205,223
1206,344
1207,185
1208,0
1209,321
1210,2
1211,68
1212,1
1213,2
1214,11
1215,69
1216,144
1217,1
1218,566
1219,1
1220,2
1221,1
1222,1
1223,2
1224,758
1225,137
1226,409
1227,0
1228,27
1229,1
1230,1
1231,37
1232,1
1233,6
1234,1
1235,2
1236,202
1237,7
1238,384
1239,1
1240,1
1241,56
1242,1
1243,0
1244,2
1245,832
1246,1
1247,3
1248,161
1249,1508
1250,294
1251,432
1252,1
1253,1
1254,1
1255,1
1256,1
1257,104
1258,1
1259,1
1260,1
1261,415
1262,35
1263,1
1264,3010
1265,0
1266,920
1267,1
1268,4
1269,3
1270,394
1271,1
1272,198
1273,239
1274,331
1275,168
1276,487
1277,2
1278,1400
1279,1
1280,58
1281,590
1282,530
1283,1
1284,116
1285,197
1286,350
1287,3
1288,324
1289,1
1290,126
1291,2
1292,5
1293,4
1294,447
1295,1
1296,1
1297,1
1298,1
1299,347
1300,360
1301,432
1302,2
1303,1
1304,596
1305,783
1306,115
1307,683
1308,964
1309,171
1310,1
1311,1
1312,2348
1313,260
1314,1188
1315,380
1316,283
1317,1
1318,206
1319,1
1320,419
1321,1
1322,5
1323,4
1324,1
1325,4
1326,682
1327,1
1328,1
1329,1
1330,226
1331,2
1332,2
1333,169
1334,8
1335,131
1336,3
1337,411
1338,1
1339,1
1340,2
1341,1
1342,141
1343,2
1344,2
1345,2
1346,91
1347,867
1348,1
1349,130
1350,560
1351,1
1352,61
1353,1
1354,2
1355,3
1356,1
1357,57
1358,1
1359,1
1360,335
1361,200
1362,2
1363,2
1364,3
1365,1
1366,51
1367,1
1368,1
1369,1
1370,3
1371,3
1372,19
1373,1
1374,16
1375,2
1376,3
1377,1
1378,3
1379,4
1380,1
1381,4
1382,1088
1383,2
1384,2
1385,1
1386,3
1387,563
1388,37
1389,2
1390,530
1391,1
1392,14
1393,1
1394,1
1395,1
1396,1
1397,245
1398,1
1399,4
1400,1
1401,414
1402,2
1403,1
1404,875
1405,1
1406,411
1407,123
1408,1
1409,2
1410,0
1411,0
1412,1
1413,1
1414,1540
1415,267
1416,142
1417,2
1418,2
1419,1
1420,309
1421,0
1422,2
1423,1
1424,2
1425,1
1426,231
1427,1
1428,245
1429,326
1430,501
1431,354
1432,616
1433,3
1434,1
1435,1
1436,2
1437,1
1438,2
1439,1561
1440,1117
1441,4
1442,996
1443,2
1444,1
1445,1
1446,1
1447,1158
1448,7
1449,2
1450,5
1451,792
1452,663
1453,111
1454,1
1455,2
1456,50
1457,3
1458,448
1459,454
1460,3
1461,375
1462,1324
1463,2
1464,1
1465,444
1466,1
1467,3
1468,24
1469,679
1470,504
1471,2
1472,20
1473,1
1474,0
1475,2
1476,1
1477,59
1478,466
1479,1
1480,1
1481,1369
1482,1434
1483,1
1484,1
1485,1
1486,574
1487,2
1488,1186
1489,525
1490,316
1491,4
1492,3
1493,3
1494,1
1495,16
1496,214
1497,68
1498,49
1499,1
1500,2
1501,1
1502,1
1503,386
1504,1123
1505,2
1506,76
1507,1
1508,216
1509,1
1510,2
1511,1
1512,1
1513,0
1514,2
1515,1
1516,158
1517,0
1518,1
1519,356
1520,1
1521,1
1522,0
1523,387
1524,190
1525,199
1526,2
1527,1
1528,2
1529,1
1530,2
1531,1106
1532,1
1533,1
1534,1
1535,27
1536,0
1537,1
1538,24
1539,1
1540,1
1541,924
1542,1
1543,425
1544,1056
1545,0
1546,1
1547,2
1548,2
1549,430
1550,423
1551,204
1552,1
1553,495
1554,1
1555,24
1556,7
1557,1787
1558,2
1559,223
1560,2
1561,1
1562,2
1563,2
1564,1
1565,91
1566,179
1567,2
1568,478
1569,1
1570,2
1571,1
1572,1
1573,1
1574,280
1575,1
1576,92
1577,453
1578,522
1579,1
1580,219
1581,2
1582,337
1583,1
1584,4
1585,1
1586,3
1587,1
1588,2
1589,635
1590,3
1591,2
1592,454
1593,302
1594,9
1595,1
1596,1
1597,1
1598,75
1599,2
1600,1
1601,1
1602,79
1603,1
1604,2
1605,1056
1606,1
1607,167
1608,943
1609,1199
1610,742
1611,1
1612,38
1613,727
1614,108
1615,344
1616,1
1617,499
1618,1
1619,472
1620,2
1621,2
1622,192
1623,2
1624,211
1625,95
1626,1
1627,5
1628,1197
1629,1
1630,1
1631,274
1632,1
1633,839
1634,436
1635,1
1636,4
1637,1
1638,506
1639,402
1640,775
1641,2
1642,86
1643,303
1644,1
1645,547
1646,480
1647,1
1648,2
1649,74
1650,318
1651,2
1652,2
1653,3
1654,1286
1655,565
1656,118
1657,1
1658,4
1659,1
1660,1
1661,2
1662,166
1663,2
1664,5
1665,370
1666,8
1667,1
1668,2
1669,835
1670,101
1671,1
1672,13
1673,2
1674,2
1675,230
1676,1
1677,3
1678,657
1679,1
1680,2
1681,16
1682,106
1683,4
1684,1
1685,1
1686,1420
1687,16
1688,188
1689,507
1690,897
1691,0
1692,3
1693,1
1694,48
1695,435
1696,215
1697,1
1698,2
1699,4
1700,1
1701,180
1702,1
1703,1
1704,31
1705,2
1706,2
1707,221
1708,1357
1709,2
1710,0
1711,406
1712,88
1713,158
1714,395
1715,1126
1716,1
1717,2
1718,1294
1719,1
1720,3
1721,783
1722,1
1723,2
1724,102
1725,1
1726,12
1727,2
1728,1
1729,38
1730,1
1731,392
1732,1086
1733,138
1734,1
1735,1
1736,390
1737,75
1738,107
1739,2
1740,108
1741,1
1742,1
1743,76
1744,204
1745,330
1746,118
1747,3
1748,6
1749,827
1750,2
1751,58
1752,1
1753,1
1754,64
1755,2
1756,261
1757,951
1758,4
1759,128
1760,1
1761,1
1762,1242
1763,115
1764,1
1765,1
1766,0
1767,0
1768,2
1769,34
1770,1
1771,226
1772,393
1773,502
1774,0
1775,1
1776,2
1777,1
1778,1
1779,3
1780,2
1781,331
1782,1
1783,329
1784,0
1785,1495
1786,2
1787,1
1788,168
1789,1
1790,259
1791,1
1792,2
1793,1
1794,64
1795,507
1796,1
1797,1
1798,126
1799,3
1800,1
1801,1
1802,211
1803,158
1804,590
1805,2
1806,269
1807,136
1808,1235
1809,2
1810,1
1811,1041
1812,2
1813,0
1814,1
1815,188
1816,2
1817,1
1818,1
1819,2
1820,1
1821,178
1822,5
1823,28
1824,253
1825,2
1826,368
1827,3
1828,92
1829,892
1830,1
1831,2
1832,2
1833,187
1834,322
1835,3
1836,0
1837,4
1838,211
1839,2
1840,1
1841,273
1842,882
1843,123
1844,590
1845,388
1846,1067
1847,2
1848,162
1849,1274
1850,67
1851,63
1852,0
1853,2
1854,93
1855,353
1856,183
1857,4
1858,1
1859,6
1860,223
1861,2
1862,9
1863,1
1864,1
1865,1
1866,414
1867,1
1868,328
1869,1
1870,744
1871,362
1872,825
1873,204
1874,3
1875,178
1876,3
1877,144
1878,504
1879,577
1880,74
1881,66
1882,1364
1883,57
1884,1
1885,0
1886,1
1887,1
1888,143
1889,1408
1890,995
1891,669
1892,0
1893,1110
1894,3
1895,74
1896,82
1897,9
1898,618
1899,1
1900,30
1901,2
1902,123
1903,1
1904,1
1905,1
1906,39
1907,34
1908,2
1909,1
1910,1
1911,1014
1912,99
1913,1191
1914,167
1915,1
1916,1
1917,2
1918,1789
1919,1
1920,109
1921,536
1922,121
1923,111
1924,236
1925,271
1926,1
1927,0
1928,200
1929,438
1930,13
1931,1
1932,1199
1933,121
1934,862
1935,4
1936,274
1937,148
1938,656
1939,1673
1940,1
1941,570
1942,85
1943,1
1944,2
1945,1597
1946,1
1947,199
1948,3
1949,1203
1950,1345
1951,1
1952,5
1953,718
1954,1
1955,242
1956,987
1957,2
1958,1
1959,1
1960,166
1961,696
1962,92
1963,2
1964,480
1965,1
1966,1
1967,1
1968,1
1969,111
1970,1072
1971,1
1972,909
1973,1
1974,1
1975,1
1976,209
1977,9
1978,150
1979,607
1980,2
1981,1582
1982,1
1983,4
1984,1
1985,28
1986,321
1987,419
1988,538
1989,131
1990,3
1991,97
1992,812
1993,1
1994,1
1995,5
1996,60
1997,0
1998,28
1999,336
2000,2
2001,3
2002,1309
2003,88
2004,1080
2005,1
2006,141
2007,1
2008,3
2009,1
2010,2
2011,636
2012,2
2013,1
2014,1
2015,149
2016,2
2017,426
2018,40
2019,1
2020,51
2021,112
2022,0
2023,221
2024,77
2025,1
2026,1
2027,321
2028,1
2029,1
2030,2
2031,432
2032,1
2033,374
2034,3
2035,1390
2036,1
2037,133
2038,2
2039,2
2040,110
2041,1
2042,831
2043,1
2044,0
2045,430
2046,124
2047,2
2048,4
2049,1
2050,517
2051,1
2052,224
2053,2
2054,1210
2055,29
2056,1
2057,14
2058,3
2059,2
2060,1
2061,3
2062,160
2063,87
2064,3
2065,2
2066,479
2067,100
2068,1
2069,88
2070,1
2071,1
2072,339
2073,2274
2074,143
2075,149
2076,1241
2077,310
2078,72
2079,1
2080,62
2081,285
2082,2
2083,0
2084,3
2085,475
2086,523
2087,698
2088,618
2089,358
2090,1347
2091,1
2092,312
2093,3
2094,3
2095,314
2096,75
2097,2083
2098,375
2099,796
2100,3
2101,39
2102,2
2103,1
2104,1
2105,1
2106,110
2107,367
2108,1486
2109,241
2110,2
2111,1
2112,1
2113,1309
2114,98
2115,12
2116,1
2117,1
2118,5
2119,8
2120,599
2121,1
2122,1
2123,1
2124,2
2125,1
2126,1
2127,754
2128,143
2129,439
2130,2
2131,15
2132,433
2133,0
2134,884
2135,1
2136,107
2137,2
2138,1
2139,465
2140,439
2141,208
2142,1
2143,199
2144,352
2145,2
2146,4
2147,2
2148,757
2149,1
2150,2
2151,1236
2152,104
2153,240
2154,3
2155,57
2156,1
2157,1
2158,1485
2159,1526
2160,2
2161,1
2162,1
2163,1
2164,40
2165,1057
2166,898
2167,1154
2168,1
2169,80
2170,23
2171,305
2172,107
2173,266
2174,1152
2175,3
2176,1
2177,611
2178,1217
2179,1
2180,690
2181,537
2182,1
2183,710
2184,1
2185,1270
2186,1
2187,1
2188,2
2189,2
2190,228
2191,3
2192,1
2193,133
2194,2
2195,490
2196,27
2197,1
2198,297
2199,821
2200,1
2201,10
2202,557
2203,876
2204,531
2205,277
2206,235
2207,6
2208,1
2209,257
2210,1447
2211,285
2212,3
2213,2
2214,492
2215,48
2216,1
2217,2
2218,2
2219,84
2220,3
2221,194
2222,797
2223,387
2224,740
2225,1
2226,111
2227,468
2228,2360
2229,683
2230,510
2231,624
2232,2
2233,896
2234,3
2235,0
2236,0
2237,61
2238,1009
2239,138
2240,0
2241,3
2242,1
2243,1
2244,2
2245,152
2246,562
2247,1
2248,1
2249,1
2250,1
2251,93
2252,2232
2253,3
2254,279
2255,479
2256,37
2257,1143
2258,1213
2259,1
2260,377
2261,763
2262,250
2263,276
2264,4
2265,4
2266,303
2267,1
2268,2
2269,1084
2270,362
2271,424
2272,24
2273,750
2274,99
2275,348
2276,524
2277,1
2278,5
2279,403
2280,231
2281,4
2282,2
2283,1
2284,0
2285,1342
2286,11
2287,3
2288,2
2289,2
2290,3
2291,386
2292,19
2293,616
2294,2
2295,1
2296,173
2297,557
2298,1
2299,0
2300,1
2301,1
2302,1
2303,1
2304,3
2305,95
2306,167
2307,24
2308,962
2309,746
2310,1
2311,157
2312,1
2313,1
2314,0
2315,0
2316,1
2317,2
2318,1
2319,3
2320,0
2321,2
2322,2
2323,2
2324,1
2325,1
2326,39
2327,1
2328,641
2329,298
2330,3
2331,2
2332,4
2333,1
2334,791
2335,108
2336,365
2337,556
2338,497
2339,418
2340,288
2341,1
2342,222
2343,215
2344,176
2345,612
2346,895
2347,61
2348,2030
2349,1
2350,2
2351,1
2352,1
2353,923
2354,4
2355,1
2356,408
2357,2
2358,3
2359,287
2360,143
2361,2
2362,1
2363,2
2364,108
2365,143
2366,1
2367,748
2368,333
2369,213
2370,498
2371,1
2372,88
2373,556
2374,163
2375,406
2376,1
2377,2
2378,1
2379,76
2380,1
2381,294
2382,345
2383,4
2384,146
2385,1
2386,144
2387,445
2388,626
2389,1
2390,1
2391,1
2392,1065
2393,649
2394,0
2395,286
2396,143
2397,1
2398,1
2399,443
2400,106
2401,40
2402,1073
2403,906
2404,529
2405,3
2406,596
2407,1560
2408,1
2409,1
2410,1
2411,1
2412,6
2413,1
2414,1
2415,65
2416,1
2417,635
2418,369
2419,0
2420,0
2421,117
2422,590
2423,1054
2424,35
2425,220
2426,16
2427,1
2428,3
2429,1
2430,1
2431,268
2432,93
2433,3
2434,2
2435,5
2436,2
2437,3
2438,571
2439,2
2440,56
2441,548
2442,2
2443,30
2444,3
2445,2
2446,7
2447,931
2448,216
2449,1
2450,373
2451,962
2452,367
2453,2
2454,259
2455,1
2456,204
2457,244
2458,2
2459,358
2460,1
2461,2
2462,37
2463,1
2464,1088
2465,324
2466,571
2467,313
2468,551
2469,3
2470,50
2471,2
2472,617
2473,0
2474,470
2475,0
2476,1
2477,86
2478,0
2479,266
2480,2
2481,1
2482,1
2483,2
2484,2017
2485,546
2486,1
2487,1
2488,1
2489,0
2490,326
2491,1
2492,1
2493,46
2494,1
2495,1
2496,1232
2497,0
2498,817
2499,0
2500,444
2501,435
2502,126
2503,2
2504,0
2505,128
2506,379
2507,334
2508,3
2509,0
2510,2
2511,74
2512,303
2513,2
2514,2
2515,228
2516,473
2517,2
2518,122
2519,160
2520,5
2521,1
2522,7
2523,0
2524,1
2525,387
2526,357
2527,513
2528,742
2529,1
2530,161
2531,1090
2532,1
2533,1
2534,1
2535,229
2536,597
2537,2
2538,440
2539,0
2540,445
2541,0
2542,1
2543,334
2544,2
2545,6
2546,256
2547,1
2548,364
2549,1
2550,1
2551,3
2552,190
2553,4
2554,3
2555,0
2556,1
2557,1
2558,2
2559,3
2560,4
2561,227
2562,10
2563,38
2564,986
2565,10
2566,2
2567,443
2568,1
2569,651
2570,1
2571,699
2572,440
2573,91
2574,2
2575,3
2576,2
2577,3
2578,96
2579,1
2580,409
2581,1
2582,4
2583,1
2584,586
2585,1
2586,2
2587,145
2588,275
2589,1
2590,1
2591,479
2592,35
2593,1350
2594,109
2595,316
2596,1331
2597,2
2598,1730
2599,36
2600,77
2601,1
2602,162
2603,1069
2604,765
2605,763
2606,1517
2607,1086
2608,573
2609,6
2610,143
2611,641
2612,588
2613,262
2614,5
2615,1
2616,1
2617,1019
2618,171
2619,180
2620,468
2621,1
2622,3
2623,32
2624,59
2625,198
2626,1
2627,1
2628,1792
2629,562
2630,51
2631,542
2632,243
2633,358
2634,45
2635,3
2636,1
2637,1640
2638,113
2639,1
2640,238
2641,637
2642,3
2643,271
2644,9
2645,786
2646,211
2647,42
2648,1560
2649,540
2650,98
2651,3
2652,7
2653,827
2654,12
2655,1
2656,156
2657,1518
2658,0
2659,1085
2660,80
2661,8
2662,1053
2663,426
2664,229
2665,3
2666,279
2667,523
2668,653
2669,1
2670,1
2671,653
2672,1
2673,8
2674,256
2675,0
2676,85
2677,1
2678,108
2679,4
2680,108
2681,180
2682,1
2683,1
2684,646
2685,207
2686,2
2687,156
2688,85
2689,3
2690,0
2691,198
2692,497
2693,413
2694,1
2695,2
2696,101
2697,1
2698,1
2699,262
2700,200
2701,764
2702,1967
2703,16
2704,489
2705,1
2706,429
2707,30
2708,2
2709,306
2710,1304
2711,1
2712,2
2713,1
2714,884
2715,114
2716,3
2717,1
2718,3
2719,323
2720,692
2721,200
2722,1
2723,578
2724,402
2725,4
2726,1042
2727,1
2728,2
2729,2
2730,1
2731,1
2732,286
2733,1065
2734,1
2735,1623
2736,150
2737,1
2738,1121
2739,2402
2740,131
2741,1
2742,300
2743,218
2744,3
2745,57
2746,1
2747,1
2748,822
2749,35
2750,1
2751,184
2752,3
2753,206
2754,0
2755,373
2756,666
2757,119
2758,2
2759,1
2760,117
2761,2
2762,1
2763,2
2764,3
2765,1
2766,0
2767,91
2768,2
2769,1
2770,2
2771,85
2772,432
2773,57
2774,440
2775,771
2776,7
2777,390
2778,387
2779,804
2780,1
2781,191
2782,1
2783,350
2784,147
2785,786
2786,130
2787,88
2788,1
2789,3
2790,392
2791,2
2792,144
2793,366
2794,393
2795,1
2796,368
2797,124
2798,3
2799,139
2800,521
2801,784
2802,170
2803,376
2804,31
2805,213
2806,1
2807,1
2808,4
2809,2
2810,1
2811,102
2812,1375
2813,3
2814,407
2815,196
2816,1
2817,2
2818,2
2819,1
2820,163
2821,573
2822,95
2823,131
2824,2
2825,1
2826,2
2827,512
2828,1
2829,3
2830,151
2831,6
2832,2
2833,3
2834,1
2835,911
2836,1
2837,245
2838,296
2839,771
2840,546
2841,987
2842,2
2843,1
2844,257
2845,580
2846,1
2847,1330
2848,2
2849,24
2850,124
2851,1
2852,12
2853,14
2854,1
2855,1477
2856,60
2857,2
2858,240
2859,187
2860,3
2861,102
2862,1
2863,295
2864,142
2865,3
2866,1
2867,1
2868,1
2869,1
2870,0
2871,2
2872,3
2873,417
2874,1212
2875,1
2876,1
2877,1
2878,1356
2879,798
2880,1200
2881,63
2882,1763
2883,74
2884,563
2885,2
2886,1188
2887,672
2888,1
2889,471
2890,2
2891,203
2892,5
2893,27
2894,355
2895,87
2896,1
2897,169
2898,924
2899,292
2900,0
2901,2
2902,2
2903,1
2904,594
2905,1
2906,3
2907,263
2908,1
2909,69
2910,1
2911,1515
2912,67
2913,150
2914,1
2915,28
2916,171
2917,945
2918,241
2919,419
2920,814
2921,3
2922,23
2923,0
2924,3
2925,557
2926,1
2927,143
2928,946
2929,272
2930,2
2931,767
2932,3
2933,498
2934,1
2935,100
2936,427
2937,34
2938,0
2939,818
2940,170
2941,4
2942,2
2943,2
2944,455
2945,342
2946,179
2947,1421
2948,271
2949,95
2950,1
2951,1
2952,3
2953,2
2954,926
2955,2
2956,584
2957,2
2958,2
2959,123
2960,38
2961,221
2962,1
2963,2
2964,1
2965,51
2966,1
2967,423
2968,2
2969,349
2970,1
2971,38
2972,0
